year,month,week,province,disease,cases
2019,12,51,65,asthma,63
2019,12,51,95,copd,317
2019,12,51,15,copd,128
2019,12,51,70,ihd,61
2019,12,51,51,asthma,5
2019,12,51,99,ihd,58
2019,12,51,81,copd,291
2019,12,51,19,ihd,41
2019,12,51,0,copd,1
2019,12,51,1,copd,6
2019,12,51,85,ihd,21
2019,12,51,66,asthma,6
2019,12,51,96,copd,591
2019,12,51,16,copd,311
2019,12,51,71,ihd,42
2019,12,51,52,asthma,40
2019,12,51,82,copd,178
2019,12,51,86,ihd,70
2019,12,51,67,asthma,39
2019,12,51,97,copd,7
2019,12,51,17,copd,108
2019,12,51,72,ihd,86
2019,12,51,53,asthma,2
2019,12,51,83,copd,101
2019,12,51,98,copd,1
2019,12,51,18,copd,169
2019,12,51,73,ihd,30
2019,12,51,54,asthma,6
2019,12,51,84,copd,777
2019,12,51,4,copd,3
2019,12,51,40,asthma,102
2019,12,51,70,copd,464
2019,12,51,99,copd,484
2019,12,51,19,copd,225
2019,12,51,74,ihd,14
2019,12,51,55,asthma,19
2019,12,51,85,copd,126
2019,12,51,60,ihd,71
2019,12,51,41,asthma,34
2019,12,51,71,copd,383
2019,12,51,75,ihd,15
2019,12,51,56,asthma,31
2019,12,51,86,copd,254
2019,12,51,6,copd,2
2019,12,51,61,ihd,18
2019,12,51,42,asthma,22
2019,12,51,72,copd,314
2019,12,51,76,ihd,38
2019,12,51,57,asthma,18
2019,12,51,62,ihd,74
2019,12,51,43,asthma,7
2019,12,51,73,copd,229
2019,12,51,77,ihd,23
2019,12,51,58,asthma,6
2019,12,51,63,ihd,16
2019,12,51,44,asthma,130
2019,12,51,74,copd,148
2019,12,51,30,asthma,76
2019,12,51,60,copd,462
2019,12,51,64,ihd,45
2019,12,51,45,asthma,26
2019,12,51,75,copd,61
2019,12,51,50,ihd,98
2019,12,51,31,asthma,15
2019,12,51,61,copd,200
2019,12,51,65,ihd,45
2019,12,51,46,asthma,30
2019,12,51,76,copd,252
2019,12,51,NULL,asthma,400
2019,12,51,51,ihd,36
2019,12,51,32,asthma,32
2019,12,51,62,copd,289
2019,12,51,66,ihd,55
2019,12,51,47,asthma,20
2019,12,51,77,copd,261
2019,12,51,52,ihd,38
2019,12,51,33,asthma,72
2019,12,51,63,copd,259
2019,12,51,67,ihd,75
2019,12,51,48,asthma,7
2019,12,51,53,ihd,13
2019,12,51,34,asthma,111
2019,12,51,64,copd,276
2019,12,51,20,asthma,19
2019,12,51,49,asthma,10
2019,12,51,50,copd,1371
2019,12,51,54,ihd,28
2019,12,51,35,asthma,3
2019,12,51,65,copd,264
2019,12,51,40,ihd,132
2019,12,51,21,asthma,20
2019,12,51,51,copd,469
2019,12,51,55,ihd,26
2019,12,51,36,asthma,27
2019,12,51,66,copd,357
2019,12,51,41,ihd,95
2019,12,51,22,asthma,29
2019,12,51,52,copd,532
2019,12,51,56,ihd,28
2019,12,51,37,asthma,3
2019,12,51,67,copd,498
2019,12,51,42,ihd,40
2019,12,51,23,asthma,20
2019,12,51,53,copd,145
2019,12,51,57,ihd,65
2019,12,51,38,asthma,8
2019,12,51,43,ihd,37
2019,12,51,24,asthma,9
2019,12,51,54,copd,257
2019,12,51,90,asthma,20
2019,12,51,10,asthma,26
2019,12,51,58,ihd,2
2019,12,51,39,asthma,4
2019,12,51,40,copd,838
2019,12,51,44,ihd,56
2019,12,51,25,asthma,7
2019,12,51,55,copd,504
2019,12,51,91,asthma,5
2019,12,51,30,ihd,149
2019,12,51,11,asthma,86
2019,12,51,41,copd,567
2019,12,51,45,ihd,58
2019,12,51,26,asthma,2
2019,12,51,56,copd,311
2019,12,51,92,asthma,11
2019,12,51,31,ihd,84
2019,12,51,12,asthma,14
2019,12,51,42,copd,289
2019,12,51,46,ihd,63
2019,12,51,27,asthma,2
2019,12,51,57,copd,945
2019,12,51,NULL,ihd,899
2019,12,51,93,asthma,39
2019,12,51,32,ihd,88
2019,12,51,13,asthma,62
2019,12,51,43,copd,145
2019,12,51,47,ihd,57
2019,12,51,58,copd,149
2019,12,51,94,asthma,15
2019,12,51,33,ihd,80
2019,12,51,14,asthma,3
2019,12,51,44,copd,526
2019,12,51,80,asthma,44
2019,12,51,0,asthma,3
2019,12,51,48,ihd,33
2019,12,51,30,copd,1099
2019,12,51,95,asthma,13
2019,12,51,34,ihd,56
2019,12,51,15,asthma,2
2019,12,51,45,copd,533
2019,12,51,81,asthma,6
2019,12,52,10,ihd,153
2019,12,52,39,ihd,32
2019,12,52,21,copd,274
2019,12,52,86,asthma,2
2019,12,52,25,ihd,33
2019,12,52,36,copd,452
2019,12,52,91,ihd,19
2019,12,52,72,asthma,20
2019,12,52,11,ihd,55
2019,12,52,22,copd,443
2019,12,52,26,ihd,14
2019,12,52,37,copd,112
2019,12,52,92,ihd,59
2019,12,52,73,asthma,74
2019,12,52,12,ihd,55
2019,12,52,23,copd,179
2019,12,52,27,ihd,21
2019,12,52,38,copd,163
2019,12,52,93,ihd,53
2019,12,52,74,asthma,3
2019,12,52,13,ihd,34
2019,12,52,24,copd,289
2019,12,52,60,asthma,30
2019,12,52,90,copd,778
2019,12,52,10,copd,718
2019,12,52,39,copd,199
2019,12,52,94,ihd,71
2019,12,52,75,asthma,1
2019,12,52,14,ihd,38
2019,12,52,25,copd,178
2019,12,52,80,ihd,176
2019,12,52,61,asthma,15
2019,12,52,0,ihd,4
2019,12,52,91,copd,149
2019,12,52,11,copd,225
2019,12,52,95,ihd,50
2019,12,52,76,asthma,22
2019,12,52,15,ihd,18
2019,12,52,26,copd,97
2019,12,52,81,ihd,55
2019,12,52,62,asthma,26
2019,12,52,92,copd,373
2019,12,52,1,ihd,1
2019,12,52,12,copd,223
2019,12,52,96,ihd,108
2019,12,52,77,asthma,40
2019,12,52,16,ihd,61
2019,12,52,27,copd,179
2019,12,52,82,ihd,24
2019,12,52,63,asthma,13
2019,12,52,93,copd,292
2019,12,52,13,copd,261
2019,12,52,97,ihd,3
2019,12,52,17,ihd,12
2019,12,52,83,ihd,37
2019,12,52,64,asthma,9
2019,12,52,94,copd,478
2019,12,52,14,copd,296
2019,12,52,50,asthma,32
2019,12,52,80,copd,1074
2019,12,52,18,ihd,18
2019,12,52,0,copd,20
2019,12,52,84,ihd,139
2019,12,52,65,asthma,66
2019,12,52,95,copd,283
2019,12,52,4,ihd,1
2019,12,52,15,copd,111
2019,12,52,70,ihd,39
2019,12,52,51,asthma,13
2019,12,52,99,ihd,53
2019,12,52,81,copd,175
2019,12,52,19,ihd,35
2019,12,52,85,ihd,17
2019,12,52,66,asthma,12
2019,12,52,96,copd,678
2019,12,52,16,copd,387
2019,12,52,71,ihd,36
2019,12,52,52,asthma,35
2019,12,52,82,copd,185
2019,12,52,2,copd,2
2019,12,52,86,ihd,48
2019,12,52,67,asthma,65
2019,12,52,97,copd,37
2019,12,52,17,copd,76
2019,12,52,72,ihd,67
2019,12,52,53,asthma,5
2019,12,52,83,copd,163
2019,12,52,18,copd,203
2019,12,52,73,ihd,41
2019,12,52,54,asthma,3
2019,12,52,84,copd,663
2019,12,52,40,asthma,108
2019,12,52,70,copd,457
2019,12,52,99,copd,493
2019,12,52,19,copd,250
2019,12,52,74,ihd,15
2019,12,52,55,asthma,17
2019,12,52,85,copd,97
2019,12,52,60,ihd,77
2019,12,52,41,asthma,21
2019,12,52,71,copd,465
2019,12,52,75,ihd,15
2019,12,52,56,asthma,21
2019,12,52,86,copd,277
2019,12,52,61,ihd,15
2019,12,52,42,asthma,12
2019,12,52,72,copd,368
2019,12,52,76,ihd,41
2019,12,52,57,asthma,5
2019,12,52,87,copd,2
2019,12,52,62,ihd,73
2019,12,52,43,asthma,7
2019,12,52,73,copd,296
2019,12,52,77,ihd,42
2019,12,52,58,asthma,4
2019,12,52,63,ihd,19
2019,12,52,44,asthma,133
2019,12,52,74,copd,139
2019,12,52,30,asthma,108
2019,12,52,60,copd,534
2019,12,52,64,ihd,45
2019,12,52,45,asthma,34
2019,12,52,75,copd,46
2019,12,52,50,ihd,70
2019,12,52,31,asthma,19
2019,12,52,61,copd,323
2019,12,52,65,ihd,50
2019,12,52,46,asthma,16
2019,12,52,76,copd,183
2019,12,52,NULL,asthma,412
2019,12,52,51,ihd,33
2019,12,52,32,asthma,25
2019,12,52,62,copd,416
2019,12,52,66,ihd,85
2019,12,52,47,asthma,19
2019,12,52,77,copd,213
2019,12,52,52,ihd,49
2019,12,52,33,asthma,169
2019,12,52,63,copd,357
2019,12,52,67,ihd,85
2019,12,52,48,asthma,6
2019,12,52,53,ihd,10
2019,12,52,34,asthma,128
2019,12,52,64,copd,301
2019,12,52,20,asthma,30
2019,12,52,49,asthma,13
2019,12,52,50,copd,1349
2019,12,52,54,ihd,28
2019,12,52,35,asthma,5
2019,12,52,65,copd,307
2019,12,52,40,ihd,127
2019,12,52,21,asthma,34
2019,12,52,51,copd,531
2019,12,52,55,ihd,40
2019,12,52,36,asthma,25
2019,12,52,66,copd,385
2019,12,52,41,ihd,89
2019,12,52,22,asthma,61
2019,12,52,52,copd,522
2019,12,52,56,ihd,25
2019,12,52,37,asthma,3
2019,12,52,67,copd,585
2019,12,52,42,ihd,32
2019,12,52,23,asthma,9
2019,12,52,53,copd,111
2019,12,52,57,ihd,69
2019,12,52,38,asthma,5
2019,12,52,43,ihd,40
2019,12,52,24,asthma,11
2019,12,52,54,copd,257
2019,12,52,90,asthma,18
2019,12,52,10,asthma,37
2019,12,52,58,ihd,6
2019,12,52,39,asthma,2
2019,12,52,40,copd,864
2019,12,52,44,ihd,71
2019,12,52,25,asthma,15
2019,12,52,55,copd,594
2019,12,52,91,asthma,3
2019,12,52,30,ihd,163
2019,12,52,11,asthma,60
2019,12,52,41,copd,501
2019,12,52,45,ihd,43
2019,12,52,26,asthma,3
2019,12,52,56,copd,362
2019,12,52,92,asthma,8
2019,12,52,31,ihd,71
2019,12,52,12,asthma,9
2019,12,52,42,copd,237
2019,12,52,46,ihd,52
2019,12,52,27,asthma,2
2019,12,52,57,copd,1058
2019,12,52,NULL,ihd,780
2019,12,52,93,asthma,38
2019,12,52,32,ihd,56
2019,12,52,13,asthma,41
2019,12,52,43,copd,128
2019,12,52,47,ihd,40
2019,12,52,58,copd,161
2019,12,52,94,asthma,4
2019,12,52,33,ihd,76
2019,12,52,14,asthma,9
2019,12,52,44,copd,605
2019,12,52,80,asthma,52
2019,12,52,0,asthma,2
2019,12,52,48,ihd,36
2019,12,52,30,copd,1026
2019,12,52,95,asthma,5
2019,12,52,34,ihd,78
2019,12,52,15,asthma,3
2019,12,52,45,copd,539
2019,12,52,81,asthma,4
2019,12,52,0,asthma,1
2019,12,52,20,ihd,95
2019,12,52,49,ihd,3
2019,12,52,31,copd,754
2019,12,52,96,asthma,30
2019,12,52,35,ihd,14
2019,12,52,16,asthma,44
2019,12,52,46,copd,509
2019,12,52,82,asthma,4
2019,12,52,NULL,copd,4721
2019,12,52,,copd,2
2019,12,52,21,ihd,78
2019,12,52,32,copd,325
2019,12,52,36,ihd,75
2019,12,52,17,asthma,3
2019,12,52,47,copd,374
2019,12,52,83,asthma,6
2019,12,52,22,ihd,69
2019,12,52,33,copd,722
2019,12,52,37,ihd,26
2019,12,52,18,asthma,13
2019,12,52,48,copd,188
2019,12,52,84,asthma,36
2019,12,52,23,ihd,43
2019,12,52,34,copd,570
2019,12,52,70,asthma,12
2019,12,52,99,asthma,50
2019,12,52,38,ihd,24
2019,12,52,19,asthma,10
2019,12,52,20,copd,390
2019,12,52,49,copd,122
2019,12,52,85,asthma,2
2019,12,52,24,ihd,56
2019,12,52,35,copd,184
2019,12,52,90,ihd,140
2019,12,52,71,asthma,13
2020,1,1,63,ihd,17
2020,1,1,44,asthma,41
2020,1,1,74,copd,51
2020,1,1,30,asthma,43
2020,1,1,60,copd,150
2020,1,1,64,ihd,18
2020,1,1,45,asthma,20
2020,1,1,75,copd,35
2020,1,1,50,ihd,52
2020,1,1,31,asthma,3
2020,1,1,61,copd,47
2020,1,1,65,ihd,23
2020,1,1,46,asthma,20
2020,1,1,76,copd,115
2020,1,1,NULL,asthma,189
2020,1,1,51,ihd,18
2020,1,1,32,asthma,13
2020,1,1,62,copd,140
2020,1,1,66,ihd,25
2020,1,1,47,asthma,6
2020,1,1,77,copd,126
2020,1,1,52,ihd,29
2020,1,1,33,asthma,26
2020,1,1,63,copd,120
2020,1,1,67,ihd,25
2020,1,1,48,asthma,3
2020,1,1,53,ihd,8
2020,1,1,34,asthma,59
2020,1,1,64,copd,108
2020,1,1,20,asthma,10
2020,1,1,49,asthma,1
2020,1,1,50,copd,451
2020,1,1,54,ihd,21
2020,1,1,65,copd,135
2020,1,1,40,ihd,92
2020,1,1,21,asthma,3
2020,1,1,51,copd,166
2020,1,1,55,ihd,14
2020,1,1,36,asthma,15
2020,1,1,66,copd,153
2020,1,1,41,ihd,51
2020,1,1,22,asthma,24
2020,1,1,52,copd,216
2020,1,1,56,ihd,18
2020,1,1,37,asthma,2
2020,1,1,67,copd,326
2020,1,1,42,ihd,18
2020,1,1,23,asthma,2
2020,1,1,53,copd,60
2020,1,1,57,ihd,25
2020,1,1,38,asthma,2
2020,1,1,43,ihd,21
2020,1,1,24,asthma,5
2020,1,1,54,copd,126
2020,1,1,90,asthma,11
2020,1,1,10,asthma,9
2020,1,1,58,ihd,4
2020,1,1,39,asthma,5
2020,1,1,40,copd,446
2020,1,1,44,ihd,17
2020,1,1,25,asthma,6
2020,1,1,55,copd,184
2020,1,1,91,asthma,4
2020,1,1,30,ihd,53
2020,1,1,11,asthma,18
2020,1,1,41,copd,193
2020,1,1,45,ihd,29
2020,1,1,26,asthma,2
2020,1,1,56,copd,191
2020,1,1,92,asthma,1
2020,1,1,31,ihd,38
2020,1,1,12,asthma,4
2020,1,1,42,copd,107
2020,1,1,46,ihd,25
2020,1,1,27,asthma,3
2020,1,1,57,copd,449
2020,1,1,NULL,ihd,381
2020,1,1,93,asthma,8
2020,1,1,32,ihd,31
2020,1,1,13,asthma,28
2020,1,1,43,copd,70
2020,1,1,47,ihd,17
2020,1,1,58,copd,63
2020,1,1,94,asthma,5
2020,1,1,33,ihd,53
2020,1,1,14,asthma,10
2020,1,1,44,copd,234
2020,1,1,80,asthma,14
2020,1,1,0,asthma,2
2020,1,1,48,ihd,15
2020,1,1,30,copd,395
2020,1,1,95,asthma,7
2020,1,1,34,ihd,21
2020,1,1,45,copd,173
2020,1,1,81,asthma,2
2020,1,1,20,ihd,36
2020,1,1,49,ihd,1
2020,1,1,31,copd,316
2020,1,1,96,asthma,25
2020,1,1,35,ihd,9
2020,1,1,16,asthma,15
2020,1,1,46,copd,220
2020,1,1,82,asthma,2
2020,1,1,NULL,copd,1871
2020,1,1,,copd,1
2020,1,1,21,ihd,32
2020,1,1,32,copd,134
2020,1,1,36,ihd,43
2020,1,1,47,copd,106
2020,1,1,83,asthma,4
2020,1,1,22,ihd,53
2020,1,1,33,copd,327
2020,1,1,98,asthma,1
2020,1,1,37,ihd,10
2020,1,1,18,asthma,5
2020,1,1,48,copd,64
2020,1,1,84,asthma,14
2020,1,1,23,ihd,21
2020,1,1,34,copd,326
2020,1,1,70,asthma,15
2020,1,1,99,asthma,23
2020,1,1,38,ihd,16
2020,1,1,19,asthma,4
2020,1,1,20,copd,167
2020,1,1,49,copd,33
2020,1,1,24,ihd,26
2020,1,1,35,copd,47
2020,1,1,90,ihd,81
2020,1,1,71,asthma,6
2020,1,1,10,ihd,78
2020,1,1,39,ihd,18
2020,1,1,21,copd,106
2020,1,1,86,asthma,1
2020,1,1,25,ihd,10
2020,1,1,36,copd,129
2020,1,1,91,ihd,18
2020,1,1,72,asthma,17
2020,1,1,11,ihd,29
2020,1,1,22,copd,228
2020,1,1,26,ihd,6
2020,1,1,37,copd,51
2020,1,1,92,ihd,37
2020,1,1,73,asthma,10
2020,1,1,12,ihd,25
2020,1,1,23,copd,49
2020,1,1,27,ihd,16
2020,1,1,38,copd,77
2020,1,1,93,ihd,9
2020,1,1,74,asthma,5
2020,1,1,13,ihd,19
2020,1,1,24,copd,116
2020,1,1,60,asthma,25
2020,1,1,90,copd,444
2020,1,1,10,copd,272
2020,1,1,39,copd,83
2020,1,1,94,ihd,15
2020,1,1,14,ihd,25
2020,1,1,25,copd,52
2020,1,1,80,ihd,82
2020,1,1,61,asthma,4
2020,1,1,91,copd,103
2020,1,1,0,ihd,3
2020,1,1,11,copd,96
2020,1,1,95,ihd,25
2020,1,1,76,asthma,3
2020,1,1,15,ihd,8
2020,1,1,26,copd,46
2020,1,1,81,ihd,8
2020,1,1,62,asthma,12
2020,1,1,1,ihd,1
2020,1,1,92,copd,118
2020,1,1,12,copd,63
2020,1,1,96,ihd,40
2020,1,1,77,asthma,5
2020,1,1,16,ihd,32
2020,1,1,-,copd,1
2020,1,1,27,copd,71
2020,1,1,82,ihd,17
2020,1,1,63,asthma,6
2020,1,1,93,copd,120
2020,1,1,13,copd,87
2020,1,1,97,ihd,2
2020,1,1,17,ihd,5
2020,1,1,83,ihd,12
2020,1,1,64,asthma,1
2020,1,1,94,copd,228
2020,1,1,14,copd,121
2020,1,1,50,asthma,10
2020,1,1,80,copd,467
2020,1,1,18,ihd,7
2020,1,1,0,copd,1
2020,1,1,84,ihd,66
2020,1,1,65,asthma,20
2020,1,1,95,copd,152
2020,1,1,15,copd,52
2020,1,1,70,ihd,31
2020,1,1,51,asthma,3
2020,1,1,99,ihd,36
2020,1,1,81,copd,56
2020,1,1,19,ihd,34
2020,1,1,1,copd,2
2020,1,1,85,ihd,5
2020,1,1,66,asthma,4
2020,1,1,96,copd,333
2020,1,1,16,copd,94
2020,1,1,71,ihd,22
2020,1,1,52,asthma,2
2020,1,1,82,copd,68
2020,1,1,86,ihd,19
2020,1,1,67,asthma,20
2020,1,1,97,copd,5
2020,1,1,17,copd,31
2020,1,1,72,ihd,32
2020,1,1,53,asthma,1
2020,1,1,83,copd,47
2020,1,1,18,copd,100
2020,1,1,73,ihd,25
2020,1,1,54,asthma,4
2020,1,1,84,copd,305
2020,1,1,40,asthma,88
2020,1,1,70,copd,183
2020,1,1,99,copd,202
2020,1,1,19,copd,109
2020,1,1,74,ihd,3
2020,1,1,55,asthma,10
2020,1,1,85,copd,66
2020,1,1,60,ihd,40
2020,1,1,41,asthma,6
2020,1,1,71,copd,154
2020,1,1,75,ihd,7
2020,1,1,56,asthma,8
2020,1,1,86,copd,72
2020,1,1,61,ihd,15
2020,1,1,42,asthma,11
2020,1,1,72,copd,115
2020,1,1,76,ihd,23
2020,1,1,57,asthma,11
2020,1,1,7,copd,1
2020,1,1,62,ihd,28
2020,1,1,43,asthma,1
2020,1,1,73,copd,107
2020,1,1,77,ihd,18
2020,1,1,58,asthma,1
2020,1,2,53,ihd,8
2020,1,2,34,asthma,118
2020,1,2,64,copd,284
2020,1,2,20,asthma,23
2020,1,2,49,asthma,15
2020,1,2,50,copd,1362
2020,1,2,54,ihd,37
2020,1,2,35,asthma,4
2020,1,2,65,copd,303
2020,1,2,40,ihd,106
2020,1,2,21,asthma,41
2020,1,2,51,copd,504
2020,1,2,55,ihd,36
2020,1,2,36,asthma,38
2020,1,2,66,copd,415
2020,1,2,41,ihd,96
2020,1,2,22,asthma,50
2020,1,2,52,copd,564
2020,1,2,56,ihd,17
2020,1,2,37,asthma,3
2020,1,2,67,copd,620
2020,1,2,42,ihd,56
2020,1,2,23,asthma,14
2020,1,2,53,copd,153
2020,1,2,57,ihd,63
2020,1,2,38,asthma,4
2020,1,2,43,ihd,52
2020,1,2,24,asthma,7
2020,1,2,54,copd,298
2020,1,2,90,asthma,16
2020,1,2,10,asthma,38
2020,1,2,58,ihd,8
2020,1,2,39,asthma,1
2020,1,2,40,copd,934
2020,1,2,44,ihd,58
2020,1,2,25,asthma,9
2020,1,2,55,copd,488
2020,1,2,91,asthma,2
2020,1,2,30,ihd,144
2020,1,2,11,asthma,61
2020,1,2,41,copd,589
2020,1,2,45,ihd,51
2020,1,2,26,asthma,2
2020,1,2,56,copd,369
2020,1,2,92,asthma,5
2020,1,2,31,ihd,99
2020,1,2,12,asthma,17
2020,1,2,42,copd,285
2020,1,2,46,ihd,46
2020,1,2,57,copd,1030
2020,1,2,NULL,ihd,862
2020,1,2,93,asthma,13
2020,1,2,32,ihd,83
2020,1,2,13,asthma,45
2020,1,2,43,copd,163
2020,1,2,47,ihd,35
2020,1,2,58,copd,128
2020,1,2,94,asthma,5
2020,1,2,33,ihd,83
2020,1,2,14,asthma,10
2020,1,2,44,copd,425
2020,1,2,80,asthma,36
2020,1,2,48,ihd,24
2020,1,2,30,copd,1165
2020,1,2,95,asthma,12
2020,1,2,34,ihd,59
2020,1,2,15,asthma,1
2020,1,2,45,copd,621
2020,1,2,81,asthma,2
2020,1,2,20,ihd,99
2020,1,2,49,ihd,7
2020,1,2,31,copd,735
2020,1,2,96,asthma,17
2020,1,2,35,ihd,16
2020,1,2,16,asthma,66
2020,1,2,46,copd,561
2020,1,2,82,asthma,3
2020,1,2,NULL,copd,4735
2020,1,2,,copd,1
2020,1,2,21,ihd,65
2020,1,2,32,copd,457
2020,1,2,36,ihd,106
2020,1,2,17,asthma,3
2020,1,2,47,copd,280
2020,1,2,83,asthma,9
2020,1,2,22,ihd,68
2020,1,2,33,copd,738
2020,1,2,37,ihd,24
2020,1,2,18,asthma,15
2020,1,2,48,copd,152
2020,1,2,84,asthma,21
2020,1,2,23,ihd,38
2020,1,2,34,copd,620
2020,1,2,70,asthma,15
2020,1,2,99,asthma,42
2020,1,2,38,ihd,40
2020,1,2,19,asthma,4
2020,1,2,20,copd,372
2020,1,2,49,copd,154
2020,1,2,85,asthma,8
2020,1,2,24,ihd,56
2020,1,2,35,copd,208
2020,1,2,90,ihd,163
2020,1,2,71,asthma,17
2020,1,2,10,ihd,167
2020,1,2,39,ihd,33
2020,1,2,21,copd,275
2020,1,2,86,asthma,6
2020,1,2,25,ihd,27
2020,1,2,36,copd,451
2020,1,2,91,ihd,20
2020,1,2,72,asthma,17
2020,1,2,11,ihd,64
2020,1,2,22,copd,442
2020,1,2,26,ihd,13
2020,1,2,37,copd,115
2020,1,2,92,ihd,48
2020,1,2,73,asthma,39
2020,1,2,12,ihd,53
2020,1,2,23,copd,134
2020,1,2,27,ihd,27
2020,1,2,38,copd,212
2020,1,2,93,ihd,20
2020,1,2,74,asthma,9
2020,1,2,13,ihd,33
2020,1,2,24,copd,255
2020,1,2,60,asthma,27
2020,1,2,90,copd,968
2020,1,2,10,copd,627
2020,1,2,39,copd,174
2020,1,2,94,ihd,71
2020,1,2,14,ihd,50
2020,1,2,25,copd,241
2020,1,2,80,ihd,169
2020,1,2,61,asthma,2
2020,1,2,0,ihd,4
2020,1,2,91,copd,157
2020,1,2,11,copd,268
2020,1,2,95,ihd,60
2020,1,2,76,asthma,15
2020,1,2,15,ihd,28
2020,1,2,26,copd,107
2020,1,2,81,ihd,64
2020,1,2,62,asthma,25
2020,1,2,92,copd,319
2020,1,2,12,copd,226
2020,1,2,96,ihd,79
2020,1,2,77,asthma,71
2020,1,2,16,ihd,68
2020,1,2,27,copd,219
2020,1,2,82,ihd,28
2020,1,2,63,asthma,3
2020,1,2,93,copd,321
2020,1,2,13,copd,229
2020,1,2,97,ihd,2
2020,1,2,17,ihd,4
2020,1,2,83,ihd,54
2020,1,2,64,asthma,16
2020,1,2,94,copd,434
2020,1,2,14,copd,317
2020,1,2,50,asthma,37
2020,1,2,80,copd,932
2020,1,2,18,ihd,25
2020,1,2,0,copd,15
2020,1,2,84,ihd,95
2020,1,2,65,asthma,62
2020,1,2,95,copd,336
2020,1,2,15,copd,111
2020,1,2,70,ihd,49
2020,1,2,51,asthma,14
2020,1,2,99,ihd,56
2020,1,2,81,copd,173
2020,1,2,19,ihd,54
2020,1,2,0,copd,1
2020,1,2,1,copd,9
2020,1,2,85,ihd,17
2020,1,2,66,asthma,12
2020,1,2,96,copd,671
2020,1,2,16,copd,335
2020,1,2,71,ihd,41
2020,1,2,52,asthma,43
2020,1,2,82,copd,135
2020,1,2,86,ihd,51
2020,1,2,67,asthma,40
2020,1,2,97,copd,11
2020,1,2,17,copd,86
2020,1,2,72,ihd,77
2020,1,2,53,asthma,6
2020,1,2,83,copd,107
2020,1,2,3,copd,2
2020,1,2,18,copd,219
2020,1,2,73,ihd,51
2020,1,2,54,asthma,3
2020,1,2,84,copd,610
2020,1,2,40,asthma,108
2020,1,2,70,copd,489
2020,1,2,99,copd,508
2020,1,2,19,copd,248
2020,1,2,74,ihd,10
2020,1,2,55,asthma,17
2020,1,2,85,copd,125
2020,1,2,60,ihd,68
2020,1,2,41,asthma,19
2020,1,2,71,copd,400
2020,1,2,75,ihd,6
2020,1,2,56,asthma,26
2020,1,2,86,copd,285
2020,1,2,61,ihd,30
2020,1,2,42,asthma,18
2020,1,2,72,copd,380
2020,1,2,76,ihd,40
2020,1,2,57,asthma,9
2020,1,2,62,ihd,54
2020,1,2,43,asthma,8
2020,1,2,73,copd,249
2020,1,2,77,ihd,55
2020,1,2,58,asthma,6
2020,1,2,63,ihd,17
2020,1,2,44,asthma,146
2020,1,2,74,copd,131
2020,1,2,30,asthma,126
2020,1,2,60,copd,435
2020,1,2,64,ihd,42
2020,1,2,45,asthma,39
2020,1,2,75,copd,72
2020,1,2,50,ihd,94
2020,1,2,31,asthma,17
2020,1,2,61,copd,186
2020,1,2,65,ihd,45
2020,1,2,46,asthma,38
2020,1,2,76,copd,222
2020,1,2,NULL,asthma,481
2020,1,2,51,ihd,45
2020,1,2,32,asthma,36
2020,1,2,62,copd,379
2020,1,2,66,ihd,57
2020,1,2,47,asthma,21
2020,1,2,77,copd,296
2020,1,2,52,ihd,32
2020,1,2,33,asthma,126
2020,1,2,63,copd,274
2020,1,2,67,ihd,99
2020,1,2,48,asthma,7
2020,1,3,43,ihd,41
2020,1,3,24,asthma,15
2020,1,3,54,copd,212
2020,1,3,90,asthma,21
2020,1,3,10,asthma,45
2020,1,3,58,ihd,6
2020,1,3,39,asthma,15
2020,1,3,40,copd,791
2020,1,3,44,ihd,67
2020,1,3,25,asthma,20
2020,1,3,55,copd,413
2020,1,3,91,asthma,3
2020,1,3,30,ihd,189
2020,1,3,11,asthma,85
2020,1,3,41,copd,554
2020,1,3,45,ihd,48
2020,1,3,26,asthma,2
2020,1,3,56,copd,341
2020,1,3,92,asthma,8
2020,1,3,31,ihd,81
2020,1,3,12,asthma,20
2020,1,3,42,copd,208
2020,1,3,46,ihd,59
2020,1,3,27,asthma,4
2020,1,3,57,copd,935
2020,1,3,NULL,ihd,743
2020,1,3,93,asthma,32
2020,1,3,32,ihd,63
2020,1,3,13,asthma,51
2020,1,3,43,copd,151
2020,1,3,47,ihd,44
2020,1,3,58,copd,146
2020,1,3,94,asthma,6
2020,1,3,33,ihd,82
2020,1,3,14,asthma,10
2020,1,3,44,copd,597
2020,1,3,80,asthma,41
2020,1,3,0,asthma,1
2020,1,3,48,ihd,29
2020,1,3,30,copd,1040
2020,1,3,95,asthma,11
2020,1,3,34,ihd,69
2020,1,3,45,copd,494
2020,1,3,81,asthma,4
2020,1,3,20,ihd,83
2020,1,3,1,asthma,1
2020,1,3,49,ihd,5
2020,1,3,31,copd,595
2020,1,3,96,asthma,22
2020,1,3,35,ihd,16
2020,1,3,16,asthma,44
2020,1,3,46,copd,537
2020,1,3,NULL,copd,4395
2020,1,3,,copd,4
2020,1,3,21,ihd,62
2020,1,3,32,copd,365
2020,1,3,97,asthma,2
2020,1,3,36,ihd,81
2020,1,3,17,asthma,9
2020,1,3,47,copd,315
2020,1,3,83,asthma,3
2020,1,3,22,ihd,50
2020,1,3,33,copd,678
2020,1,3,37,ihd,11
2020,1,3,18,asthma,40
2020,1,3,48,copd,147
